race_date,race_city,race_no,result,horse_name,horse_accessories,horse_age,horse_sex,horse_origin,horse_sire,horse_dam,hors_broodmare_sire,jockey_weight,jockey_name,horse_owner,horse_trainer,horse_win_value,Horse_starting_box_no,horse_rate,horse_race_degree_seconds
2024-01-25,Kocaeli,2,2,AĞUSTOS AHMET,K DB SKG,4,m,SIDNEY'S CANDY (USA)- SU ÇİÇEĞİ / GOLDEN SUN,sidney's candy (usa),su çi̇çeği̇,GOLDEN SUN,61,onur öztürk,METİN AKAN,mehmet burhan tokat,58.65,10,56,117.66
2024-01-25,Kocaeli,2,3,COMMITMENT,KG K,6,f,POINT OF ENTRY (USA)- AWESOME COLINA (USA) / AWESOME AGAIN (USA),point of entry (usa),awesome colina (usa),AWESOME AGAIN (USA),55,onur yildiz,MURAT KARABULUT,ömer yildirim,15.8,9,71,117.7
2024-01-25,Kocaeli,2,4,KING OF THE NIGHT,SK,5,m,PACO BOY (IRE)- NURMAHAL / BIN AJWAAD (IRE),paco boy (ire),nurmahal,BIN AJWAAD (IRE),60,vedat abi̇ş,HASAN TARIK ŞEKER,emrah çukurkaş,5.2,7,67,117.75
2024-01-25,Kocaeli,2,5,CAFER BEY,DB SKG SK,5,m,AMERİKALI- AKBALIKLI SILA / STAR GREY (FR),ameri̇kali,akbalikli sila,STAR GREY (FR),59,adem ceylan,İSA ÖZKAN,hüseyi̇n karabulut,2.95,6,93,118.21
2024-01-25,Kocaeli,2,6,SON OF THE HAWK,DB SK,4,m,MENDIP (USA)- WREN AWAY (USA) / BIRDSTONE (USA),mendip (usa),wren away (usa),BIRDSTONE (USA),55,görkem özçeli̇k,GÜRSEL AKINCILAR,güngör sütcü,37.7,1,47,118.23
2024-01-25,Kocaeli,2,7,SÖNMEZ YİĞİT,KG DB SK,4,m,KANEKO- SHANTI (GER) / MONSUN (GER),kaneko,shanti (ger),MONSUN (GER),56,hişman çi̇zi̇k,MURAT SÖNMEZ,i̇smet demi̇r,6.4,2,57,118.31
2024-01-25,Kocaeli,2,8,EL PATRON,KG SK ÖG SGKR,8,m,TOROK (IRE)- SHARARA / LION CAVERN (USA),torok (ire),sharara,LION CAVERN (USA),60,muhammet özdemi̇r,AHMET CELEP,davut sav,7.1,4,87,119.89
2024-01-25,Kocaeli,2,9,ÇAKIRLAR,KG DB SK,5,m,VICTORY GALLOP (CAN)- LAMOS / RIVER SPECIAL (USA),victory gallop (can),lamos,RIVER SPECIAL (USA),60,mustafa çi̇çek,HAYRETTİN AKDUMAN,emrah çukurkaş,56.15,8,65,123.56
2024-01-25,Kocaeli,3,1,KAYI BEYİ,SKG SK,8,m,DR FONG (USA)- STARLARKS (IRE) / MUJAHID (USA),dr fong (usa),starlarks (ire),MUJAHID (USA),56,akin sözen,COŞKUN GÖZLER,tolgahan i̇mal,1.6,6,98,131.04
2024-01-25,Kocaeli,3,2,AVALANCHE,KG SK,5,m,POINT OF ENTRY (USA)- FIND THE HUMOR (USA) / SHARP HUMOR (USA),point of entry (usa),find the humor (usa),SHARP HUMOR (USA),57,hişman çi̇zi̇k,DENİZ KURTEL,hakan yüzbaşi,2.15,3,91,131.54
2024-01-25,Kocaeli,3,3,KUANPO,YP,7,m,VELOCIRAPTOR (GB)- SWEETY GIRL / TRAPPER,velociraptor (gb),sweety girl,TRAPPER,56,mustafa çi̇çek,SİNAN KOŞAPINAR,davut sav,5.8,4,89,131.95
2024-01-25,Kocaeli,3,4,RUN FOR HAPPINESS,KG DB SK,5,m,HAKEEM (USA)- WILLPOWER / VICTORY GALLOP (CAN),hakeem (usa),willpower,VICTORY GALLOP (CAN),56,eray çi̇zi̇k,AYLA KOZAN,gürcan turan,35.35,5,73,132.18
2024-01-25,Kocaeli,3,5,ZERTAS,DB SKG SK,4,m,TALIP HAN (IRE)- ASTANA / COUNTRY REEL (USA),talip han (ire),astana,COUNTRY REEL (USA),53,ahmet efekan elmas,SUZANA MAMEDOVA,orhan sezi̇k,102.55,2,49,134.19
2024-01-25,Kocaeli,3,6,KARA AKREP,KG,5,m,PAPA CLEM (USA)- HOLY WOMEN / POWERSCOURT (GB),papa clem (usa),holy women,POWERSCOURT (GB),56,mertcan çeli̇k,ERAY HAZAR,ferdi̇ kiran,22.95,1,74,138.35
2024-01-25,Kocaeli,4,1,LÜSİYEN,KG K DB,4,f,KIRBULUT- KÖSENİM / TAMERİNOĞLU,kirbulut,köseni̇m,TAMERİNOĞLU,58,gökhan bektaş,EYLEM DERYAL,i̇brahi̇m cemi̇l erşakar,5.35,5,30,100.83
2024-01-25,Kocaeli,4,2,DOYRANLI,KG DB SK,4,f,COŞARTAY- FATİNE HANIM / HASTAY,coşartay,fati̇ne hanim,HASTAY,58,görkem özçeli̇k,YURDAL KARGIN,murat akkiliç,13.8,3,28,101.09
2024-01-25,Kocaeli,4,3,ORJİNAL,KG SK,4,f,OVA- DİLLERE DESTAN / ÖZDURAN,ova,di̇llere destan,ÖZDURAN,58,mahmut turan,NAİLE YURDAKAN,turgay çeki̇ci̇,2.7,6,31,101.41
2024-01-25,Kocaeli,4,4,CANBEYLİ,K DB SKG,4,f,CANKARDEŞLER- ÖZGÜNBAL / ÖZGÜN,cankardeşler,özgünbal,ÖZGÜN,58,eray çi̇zi̇k,OĞUZHAN ÇAKAR,turgay çeki̇ci̇,3.05,2,34,102.82
2024-01-25,Kocaeli,4,5,ASUMAN HANIM,KG K DB,4,f,KAIZBERT (RU)- HELENAZ / GOBAKBEY,kaizbert (ru),helenaz,GOBAKBEY,57,murat keçeci̇,MERT ÇELİK,erkut koca,5.4,11,35,103.4
2024-01-25,Kocaeli,4,6,NAS HANIM,KG K GKR,4,f,KAYAYÜREKLİ- KANİYECAN / YALAZ,kayayürekli̇,kani̇yecan,YALAZ,58,onur yildiz,ŞEFİK ÇELİK,ramazan akduman,44.4,8,23,103.8
2024-01-25,Kocaeli,4,7,ÇÖPÇATAN,KG K,4,f,CANGIL- CENNET / ANGORA,cangil,cennet,ANGORA,55,sezer çeli̇k,ESEN KARANLIK,furkan özpay,58.4,9,13,105.03
2024-01-25,Kocaeli,4,8,MEÇHULTAY,KG DB,4,f,BESLENEY- MEÇHUL / THUNDER TIKI (US),besleney,meçhul,THUNDER TIKI (US),54,deni̇z budak,TEKİN BİRİCİK,yasemi̇n karaküçük,88.75,1,12,105.06
2024-01-25,Kocaeli,4,9,AK YILDIZ,DB YP,4,f,YAŞARCIK- ÇAMLICAGÜLÜ / ANADOLU ATEŞİ,yaşarcik,çamlicagülü,ANADOLU ATEŞİ,54,hali̇t gökçe,AHMET FAYDALGEL,turgay çeki̇ci̇,28.9,7,23,105.56
2024-01-25,Kocaeli,4,10,BİTİRİM PRENSES,K DB SKG,4,f,BİTİRİMKARINCA- ILIÇLIM / HORASANLI,bi̇ti̇ri̇mkarinca,iliçlim,HORASANLI,58,seli̇m i̇pek,TARKAN ÇITAKOĞLU,ami̇ne kurt,10.9,4,30,105.72
2024-01-25,Kocaeli,4,11,GÖZÜMÜN NURU,KG SK,4,f,BAYDARŞAH- YADIGARIM / BABASANCAK,baydarşah,yadigarim,BABASANCAK,54,adem ceylan,HARUN REŞİT YEŞİLBUDAK,ali̇ bozkurt,59.05,10,12,109.84
2024-01-25,Kocaeli,5,1,TOPAÇ SELAHATTİN,KG DB SK,4,m,MENDIP (USA)- KADİRİN KIZI / BANKNOTE (GB),mendip (usa),kadi̇ri̇n kizi,BANKNOTE (GB),51,hali̇t gökçe,ENİS BADIŞOĞLU,bariş topcu,6.9,1,46,75.17
2024-01-25,Kocaeli,5,2,SYNCHRONICITY,K,5,m,EL CORREDOR (USA)- AZUMİ / SRI PEKAN (USA),el corredor (usa),azumi̇,SRI PEKAN (USA),58,eray çi̇zi̇k,AYLA KOZAN,gürcan turan,2.5,6,59,75.23
2024-01-25,Kocaeli,5,3,ÇAVDARLI,DB,4,m,SALVATORE- RUZİ / KANEKO,salvatore,ruzi̇,KANEKO,57,görkem özçeli̇k,METİN AKAN,mehmet burhan tokat,5.6,2,58,75.32
2024-01-25,Kocaeli,5,4,LIGNIN ENERGY,KG K DB,6,f,RED GIANT (USA)- THUNDER WOLF / NATIVE PROCIDA,red giant (usa),thunder wolf,NATIVE PROCIDA,59,ali̇ yildiz,METİN SİVRİ,ali̇ riza aydin,13.05,3,60,75.51
2024-01-25,Kocaeli,5,5,ÖZAY SUZANANA,DB SKG SK,6,f,BOSPORUS (IRE)- WAIT FOR SPRING (USA) / SEEKING THE GOLD (USA),bosporus (ire),wait for spring (usa),SEEKING THE GOLD (USA),61,muhammet özdemi̇r,SEZAİ ÖZKAN,ferhat i̇çsel,4.95,5,68,75.54
2024-01-25,Kocaeli,5,6,İŞİN ASLI,K DB,8,f,AGRESIVO (USA)- DONT MAKE ME CRY / OKAWANGO (USA),agresivo (usa),dont make me cry,OKAWANGO (USA),57,sezer çeli̇k,BEKTAŞ YILDIRIM,bektaş yildirim,12.0,7,63,75.57
2024-01-25,Kocaeli,5,7,ASİL UTKU,DB SK,4,m,MENDIP (USA)- BLOOMY / LUXOR,mendip (usa),bloomy,LUXOR,52,onur yildiz,CUMA YILDIRIM,emrah çukurkaş,5.55,10,49,75.83
2024-01-25,Kocaeli,5,8,MY PRIDE,DB SKG SK YP,8,m,TOROK (IRE)- TOP MODEL / EAGLE EYED (USA),torok (ire),top model,EAGLE EYED (USA),57,firat arslan,SERAY ÜNBAY,turgay çeki̇ci̇,15.45,4,57,76.13
2024-01-25,Kocaeli,5,9,VINALES,DB SK,4,m,MENDIP (USA)- SASUNSI / BOSPORUS (IRE),mendip (usa),sasunsi,BOSPORUS (IRE),50,murat keçeci̇,NİHAT TURAN,turgay çeki̇ci̇,93.2,8,30,78.81
2024-01-25,Kocaeli,6,1,SELANİK ESİNTİSİ,KG SK,3,f,MENDIP (USA)- AMİRA / DEHERE (USA),mendip (usa),ami̇ra,DEHERE (USA),57,mertcan çeli̇k,FARUK CANÇEKER,turgay çeki̇ci̇,4.6,5,54,120.61
2024-01-25,Kocaeli,6,2,DUNGANGA,KG DB SK,3,f,MYBOYCHARLIE (IRE)- SUPERSTAR LADY / POWERSCOURT (GB),myboycharlie (ire),superstar lady,POWERSCOURT (GB),50,gökhan bektaş,ADİL MERT KAYA,tezcan taşar,5.1,2,39,120.71
2024-01-25,Kocaeli,6,3,OSULLIVAN,KG SK,3,m,SUPER SAVER (USA)- VICTORY INMY VEINS / HAT TRICK (JPN),super saver (usa),victory inmy veins,HAT TRICK (JPN),50,furkan çeli̇k,YUNUS DEMİRHAN,ati̇lla gökçe,78.15,1,19,120.73
2024-01-25,Kocaeli,6,4,SUPERCLUSTER,KG K,3,f,SUPER SAVER (USA)- KUDO / KANEKO,super saver (usa),kudo,KANEKO,50,seli̇m i̇pek,HÜLYA GÖDEK,tezcan taşar,29.5,8,26,120.83
2024-01-25,Kocaeli,6,5,DOLAYOBA BEYİ,DB SKG SK,3,m,PIANO SONATA- ALWAYS SUNNY / OCEAN CREST (USA),piano sonata,always sunny,OCEAN CREST (USA),50,eray çi̇zi̇k,ENİS BADIŞOĞLU,bariş topcu,7.9,3,40,121.34
2024-01-25,Kocaeli,6,6,RÜZGAR CELAL,DB SKG SK,3,m,OĞLUM MELİH- ŞAHSUNA / ROYAL ABJAR (USA),oğlum meli̇h,şahsuna,ROYAL ABJAR (USA),54,görkem özçeli̇k,İSMAİL ÖZCAN,seda uysal,4.35,6,48,121.55
2024-01-25,Kocaeli,6,7,KING MİRBEY,DB,3,m,WEMBLEY- ARMAGEDDON / DAI JIN (GB),wembley,armageddon,DAI JIN (GB),51,ali̇ yildiz,SUNGUR SOYDAM,seda uysal,8.4,4,43,121.87
2024-01-25,Kocaeli,6,8,YAPARSIN KIZIM,K DB,3,f,ABJAR ACADEMY- DİYAPİR / CUVEE (USA),abjar academy,di̇yapi̇r,CUVEE (USA),51,hali̇t gökçe,SEYDİ AKYILDIRIM,doğukan çeli̇k,27.2,9,43,123.15
2024-01-25,Kocaeli,6,9,WAR COMANDER,KG DB,3,m,TIZWAY (USA)- SİMİRNALI KIZ / UNACCOUNTED FOR (USA),tizway (usa),si̇mi̇rnali kiz,UNACCOUNTED FOR (USA),57,adem ceylan,NİMET ARİF KURTEL,hakan yüzbaşi,2.7,7,60,125.87
2024-01-25,Kocaeli,7,1,TUNCER,KG K DB GKR,7,m,KAIZBERT (RU)- FORRAYDIR / HABERBATUR,kaizbert (ru),forraydir,HABERBATUR,55,vedat abi̇ş,CAHİT ÇETİNSU,kenan kayalik,2.35,2,100,96.67
2024-01-25,Kocaeli,7,2,KUDRETLİTAY,KG DB SK,6,m,KAIZBERT (RU)- ÖNDERTAÇ / YALAZ,kaizbert (ru),öndertaç,YALAZ,55,mustafa çi̇çek,FERİDE TOYDEMİR YILDIZ,oktay demi̇r,1.4,4,97,96.75
2024-01-25,Kocaeli,7,3,ASLANSOYLU,KG DB SK,8,m,TURBO- SONAT / BİLGİN,turbo,sonat,BİLGİN,55,onur yildiz,GÖRKEM GEDİKOĞLU,ni̇hat yildirim,8.0,3,90,96.84
2024-01-25,Kocaeli,7,4,KÖYAĞASI DEMİR,KG K DB,7,m,KAIZBERT (RU)- FATOŞ / ODİNHAN,kaizbert (ru),fatoş,ODİNHAN,55,ali̇ yildiz,MURAT AKÇA,kenan kayalik,10.6,1,77,100.18
2024-01-25,Kocaeli,8,1,YÜREK KIZI,KG K DB,4,f,KAYAYÜREKLİ- YEŞİLIRMAK / FAROAGA,kayayürekli̇,yeşi̇lirmak,FAROAGA,54,hali̇t gökçe,LATİF ARAL ALİŞ,si̇nan yanmaz,39.2,6,0,101.34
2024-01-25,Kocaeli,8,2,ESİRGEMEZ,KG DB SK,4,f,HIZLITAY- MAYADAĞ / ARASLI,hizlitay,mayadağ,ARASLI,54,ahmet efekan elmas,AYDIN TEKİN,hüseyi̇n karabulut,101.45,1,0,101.46
2024-01-25,Kocaeli,8,3,KUBİK KIZI,SKG SK,4,f,DERHADIR- SÜZGÜN / UMUTBEY,derhadir,süzgün,UMUTBEY,58,firat arslan,MEHMET ARSLAN,turgay çeki̇ci̇,10.75,5,30,101.47
2024-01-25,Kocaeli,8,4,KATRE TANESİ,KG SK,4,f,BABA MEVLÜT- KATRE / AĞA KARACA,baba mevlüt,katre,AĞA KARACA,61,mustafa çi̇çek,MELİS KURTEL EMİN,muhammed uğur turan,2.45,3,37,102.34
2024-01-25,Kocaeli,8,5,SOSRİKUA,KG DB SK,4,f,GELİBOLU- HAZALSULTAN / BOZOK,geli̇bolu,hazalsultan,BOZOK,54,adem ceylan,SERAY ÜNBAY,turgay çeki̇ci̇,2.0,2,0,102.41
2024-01-25,Kocaeli,8,6,ŞEN ANA,KG DB SK,4,f,HİSARBEY- ITRİ / TURBO,hi̇sarbey,itri̇,TURBO,61,akin sözen,SERAY ÜNBAY,turgay çeki̇ci̇,2.0,9,37,104.0
2024-01-25,Kocaeli,8,7,HASBELKADER,KG DB,4,f,BİLGİN- TÜLİN / HİSARHAN,bi̇lgi̇n,tüli̇n,HİSARHAN,54,ali̇ mehdi̇ altin,TEKİN BİRİCİK,yasemi̇n karaküçük,73.1,8,13,105.26
2024-01-25,Kocaeli,8,8,MELİKESULTAN,KG K DB,4,f,KARABEDİR- BURCUSULTAN / CAŞ,karabedi̇r,burcusultan,CAŞ,59,kürşat yilmaz,EKREM BİRDEN,toros kiyas,9.7,10,34,105.9
2024-01-25,Kocaeli,8,9,BİLGENAY,KG DB SK,4,f,BİLGEKURT- AYBETÜL / DEMİRKIR,bi̇lgekurt,aybetül,DEMİRKIR,58,gökhan bektaş,OZAN TANİYİT,i̇brahi̇m cemi̇l erşakar,55.25,7,0,110.02
2024-01-25,Kocaeli,8,10,DEFNEHATUN,KG K DB,4,f,TURBO- KAZAK KIZI / KARA YAĞIZ,turbo,kazak kizi,KARA YAĞIZ,58,mahmut turan,HASAN ALKAŞ,toros kiyas,5.9,4,35,111.42
2024-01-25,Kocaeli,9,1,TARSUSLU,KG DB,4,m,CÖMERTKAN- FİRUZAN / CAŞ,cömertkan,fi̇ruzan,CAŞ,58,tugay alici,CEM YURDAKUL,ulvi̇ yoğurtcu,5.55,9,45,105.83
2024-01-25,Kocaeli,9,2,GECENİN GÖLGESİ,KG K,4,m,YÜREKKAYA- ÇOLPAN / KAN CAN SAN,yürekkaya,çolpan,KAN CAN SAN,56,mustafa çi̇çek,ERCÜMENT ATLI,hakan harmanbaşi,5.45,5,40,105.91
2024-01-25,Kocaeli,9,3,KADİRGÜN,KG DB SK,4,m,ENDEREFE- GÜNHAT / RİKARDO,enderefe,günhat,RİKARDO,57,fati̇h rüstem bebek,SÜLEYMAN BAŞYİĞİT,sedat çi̇ftçi̇,4.45,2,43,106.73
2024-01-25,Kocaeli,9,4,DİNÇEGE,KG K,4,m,KAYAYÜREKLİ- ALTIN SEVDA / İBOCAN,kayayürekli̇,altin sevda,İBOCAN,54,adem ceylan,MUHARREM ERDİNÇ DÜZARAT,hayri̇ yildirim,12.2,12,42,106.78
2024-01-25,Kocaeli,9,5,SULTAN NENE,KG K,4,f,TURBO- ÖZDİLBER / ARASLI,turbo,özdi̇lber,ARASLI,57,yunus emre yüksel,HAKKI TARIK DİKENCİK,yasemi̇n karaküçük,9.35,14,45,107.4
2024-01-25,Kocaeli,9,6,TEKFORDCİHANGİR,K DB,4,m,ULUER- ALYAPRAK / ÖZGÜN,uluer,alyaprak,ÖZGÜN,60,ali̇ yildiz,ERKUL ÖCAL,rana suna,18.15,4,48,107.74
